timestamp,temp_c,humidity_pct,light_raw,sound_avg,sound_amplitude,pir_triggered,accel_x,accel_y,accel_z,accel_magnitude
2026-03-04 5:19:55,20,50,3865,205,11,0,-9.611,-0.489,1.166,9.694
2026-03-04 5:20:55,20,50,3864,205,14,0,-9.58,-0.481,1.181,9.665
2026-03-04 5:21:55,20,50,3874,205,14,0,-9.597,-0.489,1.193,9.683
2026-03-04 5:22:55,20,50,3863,205,12,0,-9.578,-0.477,1.221,9.667
2026-03-04 5:23:55,20,50,3868,205,12,0,-9.566,-0.441,1.19,9.65
2026-03-04 5:24:55,20,50,3871,206,12,0,-9.602,-0.469,1.205,9.688
2026-03-04 5:25:55,20,50,3867,205,18,0,-9.628,-0.513,1.068,9.701
2026-03-04 5:26:55,20,50,3871,206,14,0,-9.623,-0.493,1.142,9.703
2026-03-04 5:27:55,20,50,3867,205,14,0,-9.628,-0.496,1.059,9.699
2026-03-04 5:28:55,20,50,3871,205,12,0,-9.604,-0.481,1.104,9.679
2026-03-04 5:29:55,20.1,50,3870,206,21,0,-9.609,-0.501,1.08,9.682
2026-03-04 5:30:55,20.1,50,3870,205,13,0,-9.58,-0.508,1.106,9.657
2026-03-04 5:31:55,20.1,50,3869,205,13,0,-9.566,-0.51,1.344,9.673
2026-03-04 5:32:55,20.1,50,3868,205,15,0,-9.58,-0.445,1.37,9.688
2026-03-04 5:33:55,20.1,50,3863,205,13,0,-9.626,-0.472,1.332,9.729
2026-03-04 5:34:55,20.1,50,3871,205,14,0,-9.59,-0.424,1.344,9.693
2026-03-04 5:35:55,20.1,50,3865,205,12,0,-9.587,-0.429,1.303,9.685
2026-03-04 5:36:55,20.1,50,3869,205,14,0,-9.57,-0.445,1.317,9.671
2026-03-04 5:37:55,20.1,50,3870,205,14,0,-9.606,-0.469,1.329,9.709
2026-03-04 5:38:55,20.1,50,3876,205,15,0,-9.626,-0.417,1.396,9.735
2026-03-04 5:39:55,20.1,50,3865,205,14,0,-9.578,-0.455,1.305,9.677
2026-03-04 5:40:55,20.1,50,3868,205,14,0,-9.614,-0.525,1.145,9.696
2026-03-04 5:41:55,20.1,50,3867,205,14,0,-9.616,-0.486,1.171,9.699
2026-03-04 5:42:55,20.1,50,3868,205,12,0,-9.611,-0.51,1.147,9.693
2026-03-04 5:43:55,20.1,50,3866,205,10,0,-9.621,-0.501,1.116,9.698
2026-03-04 5:44:55,20.1,50,3867,205,13,0,-9.614,-0.548,1.106,9.693
2026-03-04 5:45:55,20.1,50,3870,205,10,0,-9.621,-0.527,1.152,9.704
2026-03-04 5:46:55,20.1,50,3863,205,13,0,-9.59,-0.52,1.123,9.669
2026-03-04 5:47:55,20,50,3868,205,12,0,-9.609,-0.563,1.09,9.687
2026-03-04 5:48:55,20,50,3871,205,12,0,-9.611,-0.52,1.145,9.693
2026-03-04 5:49:55,20,50,3864,205,10,0,-9.606,-0.515,1.128,9.686
2026-03-04 5:50:55,20,50,3867,205,14,0,-9.585,-0.556,1.099,9.664
2026-03-04 5:51:55,20,50,3872,205,22,0,-9.602,-0.496,1.154,9.683
2026-03-04 5:52:55,20,50,3864,205,14,0,-9.614,-0.484,1.344,9.719
2026-03-04 5:53:55,20,50,3870,205,15,0,-9.602,-0.481,1.334,9.706
2026-03-04 5:54:55,20,50,3862,205,18,0,-9.592,-0.429,1.392,9.702
2026-03-04 5:55:55,20,50,3865,206,9,0,-9.59,-0.453,1.37,9.698
2026-03-04 5:56:55,20,50,3868,205,16,0,-9.597,-0.431,1.372,9.704
2026-03-04 5:57:55,20,50,3867,206,12,0,-9.587,-0.493,1.36,9.696
2026-03-04 5:58:55,20.1,50,3866,205,12,0,-9.614,-0.426,1.365,9.719
2026-03-04 5:59:55,20.1,50,3866,205,14,0,-9.597,-0.46,1.356,9.703
2026-03-04 6:00:55,20.1,50,3867,205,15,0,-9.594,-0.465,1.327,9.697
2026-03-04 6:01:55,20.1,50,3869,205,13,0,-9.597,-0.486,1.336,9.702
2026-03-04 6:02:55,20.1,50,3867,205,13,0,-9.592,-0.457,1.387,9.703
2026-03-04 6:03:55,20.1,50,3867,205,12,0,-9.592,-0.51,1.389,9.706
2026-03-04 6:04:55,20.1,50,3866,205,11,0,-9.563,-0.493,1.37,9.674
2026-03-04 6:05:55,20.1,50,3870,205,11,0,-9.57,-0.426,1.37,9.677
2026-03-04 6:06:55,20.1,50,3868,206,12,0,-9.618,-0.433,1.43,9.734
2026-03-04 6:07:55,20.1,50,3869,205,12,0,-9.606,-0.412,1.451,9.724
2026-03-04 6:08:55,20.1,50,3868,205,12,0,-9.537,-0.429,1.478,9.66
2026-03-04 6:09:55,20.1,50,3865,205,14,0,-9.551,-0.429,1.432,9.668
2026-03-04 6:10:55,20.1,50,3871,205,14,0,-9.563,-0.41,1.411,9.675
2026-03-04 6:11:55,20.1,50,3867,205,13,0,-9.611,-0.515,1.118,9.69
2026-03-04 6:12:55,20.1,50,3871,205,14,0,-9.609,-0.539,0.992,9.675
2026-03-04 6:13:55,20.1,50,3863,205,11,0,-9.63,-0.52,1.008,9.697
2026-03-04 6:14:55,20.1,50,3871,206,12,0,-9.614,-0.548,1.011,9.682
2026-03-04 6:15:55,20.1,50,3867,205,11,0,-9.606,-0.551,0.908,9.665
2026-03-04 6:16:55,20.1,50,3863,205,12,0,-9.652,-0.541,1.039,9.723
2026-03-04 6:17:55,20.1,50,3863,205,11,0,-9.618,-0.584,0.98,9.686
2026-03-04 6:18:55,20.1,50,3867,206,13,0,-9.673,-0.52,0.963,9.735
2026-03-04 6:19:55,20.1,50,3872,206,11,0,-9.621,-0.544,1.006,9.689
2026-03-04 6:20:55,20.1,50,3869,206,9,0,-9.609,-0.546,0.994,9.676
2026-03-04 6:21:55,20.1,50,3868,205,14,0,-9.621,-0.558,0.999,9.689
2026-03-04 6:22:55,20.1,50,3868,206,14,0,-9.592,-0.563,0.982,9.659
2026-03-04 6:23:55,20.1,50,3868,205,15,0,-9.611,-0.592,0.944,9.676
2026-03-04 6:24:55,20.1,50,3863,206,11,0,-9.626,-0.556,0.944,9.688
2026-03-04 6:25:55,20.1,50,3862,205,12,0,-9.616,-0.592,0.989,9.685
2026-03-04 6:26:55,20.2,50,3865,206,13,0,-9.638,-0.575,0.963,9.703
2026-03-04 6:27:55,20.2,50,3863,205,30,0,-9.597,-0.563,1.004,9.666
2026-03-04 6:28:55,20.2,50,3864,206,10,0,-9.621,-0.565,1.008,9.69
2026-03-04 6:29:55,20.2,50,3865,206,12,0,-9.614,-0.548,1.02,9.683
2026-03-04 6:30:55,20.2,50,3861,205,11,0,-9.626,-0.544,0.953,9.688
2026-03-04 6:31:55,20.2,50,3852,206,14,0,-9.59,-0.541,0.941,9.651
2026-03-04 6:32:55,20.2,50,3855,206,14,0,-9.621,-0.565,0.968,9.686
2026-03-04 6:33:55,20.2,50,3848,206,12,0,-9.657,-0.599,0.994,9.726
2026-03-04 6:34:55,20.1,50,3852,205,11,0,-9.616,-0.572,1.047,9.69
2026-03-04 6:35:55,20.1,50,3852,205,16,0,-9.626,-0.546,1.015,9.694
2026-03-04 6:36:55,20.2,50,3839,205,12,0,-9.602,-0.568,0.982,9.668
2026-03-04 6:37:55,20.2,50,3850,206,13,0,-9.59,-0.577,0.948,9.654
2026-03-04 6:38:55,20.2,50,3837,205,21,0,-9.626,-0.58,0.98,9.693
2026-03-04 6:39:55,20.2,50,3851,206,13,0,-9.585,-0.548,0.958,9.648
2026-03-04 6:40:55,20.2,50,3833,206,14,0,-9.604,-0.584,0.965,9.67
2026-03-04 6:41:55,20.1,50,3835,205,12,0,-9.614,-0.503,1.097,9.689
2026-03-04 6:42:55,20.1,50,3832,206,14,0,-9.623,-0.539,0.884,9.679
2026-03-04 6:43:55,20.1,50,3831,206,23,0,-9.599,-0.522,1.106,9.677
2026-03-04 6:44:55,20.1,50,3828,206,14,0,-9.616,-0.527,1.039,9.686
2026-03-04 6:45:55,20.1,50,3827,206,10,0,-9.623,-0.556,1.054,9.697
2026-03-04 6:46:55,20.1,50,3826,205,15,0,-9.64,-0.534,1.037,9.71
2026-03-04 6:47:55,20.1,50,3819,205,13,0,-9.602,-0.568,1.068,9.678
2026-03-04 6:48:55,20.1,50,3811,206,10,0,-9.611,-0.527,1.015,9.679
2026-03-04 6:49:55,20.1,50,3814,206,14,0,-9.573,-0.546,1.03,9.644
2026-03-04 6:50:55,20.1,50,3811,205,13,0,-9.594,-0.584,1.059,9.67
2026-03-04 6:51:55,20.1,50,3798,206,12,0,-9.604,-0.52,1.039,9.674
2026-03-04 6:52:55,20.1,50,3801,206,15,0,-9.659,-0.551,0.924,9.719
2026-03-04 6:53:55,20.1,50,3800,206,13,0,-9.582,-0.604,0.913,9.645
2026-03-04 6:54:55,20.2,50,3799,206,14,0,-9.592,-0.539,0.915,9.651
2026-03-04 6:55:55,20.2,50,3795,206,13,0,-9.645,-0.529,0.932,9.704
2026-03-04 6:56:55,20.2,50,3783,206,12,0,-9.594,-0.546,0.927,9.655
2026-03-04 6:57:55,20.2,50,3785,206,12,0,-9.578,-0.587,0.913,9.639
2026-03-04 6:58:55,20.2,50,3783,206,11,0,-9.64,-0.541,1.025,9.709
2026-03-04 6:59:55,20.2,50,3774,206,14,0,-9.604,-0.522,1.063,9.677
2026-03-04 7:00:55,20.2,50,3775,206,14,0,-9.614,-0.513,1.102,9.69
2026-03-04 7:01:55,20.2,50,3763,206,14,0,-9.58,-0.563,1.109,9.66
2026-03-04 7:02:55,20.1,50,3759,205,15,0,-9.573,-0.515,1.14,9.654
2026-03-04 7:03:55,20.1,50,3764,205,13,0,-9.614,-0.565,1.109,9.694
2026-03-04 7:04:55,20.1,50,3757,205,11,0,-9.614,-0.572,1.126,9.696
2026-03-04 7:05:55,20.1,50,3764,205,16,0,-9.606,-0.592,1.015,9.678
2026-03-04 7:06:55,20.1,50,3752,206,9,0,-9.582,-0.608,0.982,9.652
2026-03-04 7:07:55,20.1,50,3747,205,12,0,-9.623,-0.613,1.035,9.698
2026-03-04 7:08:55,20.1,50,3747,206,12,0,-9.63,-0.601,0.972,9.698
2026-03-04 7:09:55,20,50,3741,206,12,0,-9.621,-0.596,1.02,9.693
2026-03-04 7:10:55,20,50,3736,205,12,0,-9.614,-0.58,1.001,9.683
2026-03-04 7:11:55,20,50,3730,205,11,0,-9.592,-0.544,1.018,9.661
2026-03-04 7:12:55,20,50,3734,205,11,1,-9.602,-0.513,1.202,9.69
2026-03-04 7:13:55,20.1,50,3718,206,18,1,-9.635,-0.51,1.207,9.724
2026-03-04 7:14:55,20.1,50,3717,205,11,0,-9.609,-0.536,1.209,9.699
2026-03-04 7:15:55,20.1,50,3699,205,11,0,-9.626,-0.532,1.15,9.709
2026-03-04 7:16:55,20.2,50,3706,206,12,0,-9.614,-0.525,1.231,9.706
2026-03-04 7:17:55,20.2,50,3709,205,16,0,-9.559,-0.525,1.267,9.656
2026-03-04 7:18:55,20.3,50,3721,206,10,0,-9.63,-0.489,1.202,9.717
2026-03-04 7:19:55,20.4,50,3725,205,12,0,-9.587,-0.503,1.298,9.688
2026-03-04 7:20:55,20.4,50,3725,205,13,0,-9.604,-0.503,1.205,9.692
2026-03-04 7:21:55,20.4,50,3718,205,11,0,-9.566,-0.493,1.324,9.67
2026-03-04 7:22:55,20.5,50,3709,205,11,0,-9.614,-0.486,1.396,9.727
2026-03-04 7:23:55,20.5,50,3703,205,12,0,-9.58,-0.51,1.394,9.694
2026-03-04 7:24:55,20.6,50,3703,205,16,0,-9.547,-0.503,1.42,9.665
2026-03-04 7:25:55,20.6,49,3706,206,13,0,-9.59,-0.529,1.384,9.704
2026-03-04 7:26:55,20.7,49,3695,206,12,0,-9.58,-0.513,1.389,9.694
2026-03-04 7:27:55,20.7,49,3688,206,12,0,-9.539,-0.517,1.454,9.663
2026-03-04 7:28:55,20.7,49,3686,205,14,0,-9.547,-0.477,1.413,9.662
2026-03-04 7:29:55,20.7,49,3675,206,12,0,-9.618,-0.577,1.104,9.699
2026-03-04 7:30:55,20.7,49,3670,205,10,0,-9.599,-0.572,1.085,9.677
2026-03-04 7:31:55,20.6,49,3654,205,27,1,-9.609,-0.46,1.387,9.719
2026-03-04 7:32:55,20.6,49,3636,206,15,0,-9.58,-0.489,1.396,9.694
2026-03-04 7:33:55,20.6,49,3613,206,8,0,-9.614,-0.563,1.15,9.698
2026-03-04 7:34:55,20.6,50,3596,205,12,0,-9.638,-0.57,1.174,9.725
2026-03-04 7:35:55,20.6,50,3611,206,14,0,-9.616,-0.534,1.312,9.72
2026-03-04 7:36:55,20.6,50,3611,205,11,0,-9.628,-0.493,1.279,9.725
2026-03-04 7:37:55,20.6,50,3601,206,12,0,-9.614,-0.527,1.31,9.717
2026-03-04 7:38:55,20.6,50,3564,205,15,0,-9.58,-0.558,1.396,9.697
2026-03-04 7:39:55,20.5,50,3560,205,12,0,-9.563,-0.515,1.351,9.672
2026-03-04 7:40:55,20.5,50,3554,206,12,0,-9.604,-0.484,1.344,9.71
2026-03-04 7:41:55,20.4,50,3558,205,13,0,-9.57,-0.539,1.312,9.675
2026-03-04 7:42:55,20.4,50,3558,206,13,0,-9.597,-0.534,1.291,9.698
2026-03-04 7:43:55,20.4,50,3555,206,11,0,-9.547,-0.527,1.348,9.656
2026-03-04 7:44:55,20.4,50,3545,206,14,0,-9.556,-0.477,1.516,9.687
2026-03-04 7:45:55,20.4,50,3539,206,14,0,-9.58,-0.479,1.511,9.71
2026-03-04 7:46:55,20.4,50,3533,205,13,0,-9.575,-0.433,1.427,9.691
2026-03-04 7:47:55,20.4,50,3535,205,11,0,-9.563,-0.457,1.461,9.685
2026-03-04 7:48:55,20.4,50,3519,206,12,0,-9.599,-0.433,1.447,9.717
2026-03-04 7:49:55,20.3,50,3512,206,13,0,-9.585,-0.465,1.427,9.702
2026-03-04 7:50:55,20.3,50,3499,205,10,0,-9.57,-0.462,1.511,9.7
2026-03-04 7:51:55,20.2,50,3484,205,12,0,-9.575,-0.467,1.506,9.704
2026-03-04 7:52:55,20.2,50,3482,205,16,0,-9.563,-0.455,1.506,9.692
2026-03-04 7:53:55,20.2,50,3478,205,24,0,-9.57,-0.436,1.427,9.686
2026-03-04 7:54:55,20.2,50,3480,205,14,0,-9.57,-0.513,1.394,9.685
2026-03-04 7:55:55,20.2,50,3467,205,15,0,-9.606,-0.503,1.389,9.719
2026-03-04 7:56:55,20.2,50,3452,205,13,0,-9.575,-0.467,1.389,9.687
2026-03-04 7:57:55,20.2,50,3439,205,12,0,-9.561,-0.445,1.514,9.69
2026-03-04 7:58:55,20.2,50,3431,205,14,0,-9.527,-0.45,1.554,9.664
2026-03-04 7:59:55,20.2,50,3419,205,12,0,-9.57,-0.419,1.485,9.694
2026-03-04 8:00:55,20.2,50,3400,205,10,0,-9.594,-0.441,1.485,9.719
2026-03-04 8:01:55,20.2,50,3390,205,11,0,-9.561,-0.474,1.48,9.686
2026-03-04 8:02:55,20.2,50,3389,206,11,0,-9.585,-0.453,1.523,9.716
2026-03-04 8:03:55,20.2,50,3385,206,14,0,-9.57,-0.419,1.497,9.696
2026-03-04 8:04:55,20.2,50,3381,205,10,0,-9.575,-0.472,1.502,9.704
2026-03-04 8:05:55,20.2,50,3369,205,14,0,-9.594,-0.457,1.499,9.722
2026-03-04 8:06:55,20.2,50,3374,205,15,0,-9.58,-0.445,1.518,9.71
2026-03-04 8:07:55,20.2,50,3367,205,16,0,-9.539,-0.441,1.463,9.661
2026-03-04 8:08:55,20.2,50,3429,205,10,0,-9.611,-0.546,0.98,9.676
2026-03-04 8:09:55,20.2,50,3418,206,15,0,-9.616,-0.539,1.03,9.686
2026-03-04 8:10:55,20.2,50,3415,206,28,0,-9.611,-0.544,1.128,9.692
2026-03-04 8:11:55,20.3,50,3420,205,12,0,-9.575,-0.551,1.166,9.662
2026-03-04 8:12:55,20.3,50,3420,205,11,0,-9.616,-0.568,1.198,9.707
2026-03-04 8:13:55,20.3,50,3420,205,13,0,-9.609,-0.536,1.068,9.683
2026-03-04 8:14:55,20.4,50,3413,205,11,0,-9.63,-0.541,1.037,9.701
2026-03-04 8:15:55,20.4,50,3326,205,12,0,-9.527,-0.383,1.617,9.671
2026-03-04 8:16:55,20.4,50,3311,205,15,0,-9.544,-0.352,1.583,9.681
2026-03-04 8:17:55,20.5,50,3297,206,11,0,-9.578,-0.34,1.602,9.717
2026-03-04 8:18:55,20.5,50,3292,205,12,0,-9.566,-0.35,1.609,9.706
2026-03-04 8:19:55,20.5,50,3293,205,14,0,-9.556,-0.364,1.629,9.701
2026-03-04 8:20:55,20.6,50,3293,205,12,0,-9.556,-0.345,1.619,9.698
2026-03-04 8:21:55,20.6,49,3259,206,13,0,-9.53,-0.335,1.636,9.675
2026-03-04 8:22:55,20.6,49,3256,205,16,0,-9.551,-0.374,1.645,9.699
2026-03-04 23:40:11,20.1,57,3867,206,11,1,-9.472,-1.518,1.48,9.707
2026-03-04 23:41:11,20.1,57,3860,205,31,0,-9.422,-1.511,1.483,9.657
2026-03-04 23:42:11,20.2,57,3864,205,12,0,-9.463,-1.499,1.526,9.701
2026-03-04 23:43:11,20.3,57,3867,206,11,0,-9.46,-1.499,1.401,9.68
2026-03-04 23:44:11,20.4,56,3870,206,14,0,-9.472,-1.497,1.504,9.707
2026-03-04 23:45:11,20.4,56,3875,205,18,0,-9.412,-1.516,1.504,9.652
2026-03-04 23:46:11,20.4,56,3872,205,10,0,-9.451,-1.547,1.459,9.687
2026-03-04 23:47:11,20.4,56,3867,205,12,0,-9.432,-1.494,1.444,9.658
2026-03-04 23:48:11,20.4,56,3861,205,12,0,-9.47,-1.511,1.588,9.72
2026-03-04 23:49:11,20.4,56,3860,205,15,0,-9.475,-1.509,1.545,9.718
2026-03-04 23:50:11,20.4,56,3865,205,15,0,-9.46,-1.54,1.521,9.705
2026-03-04 23:51:11,20.4,56,3869,205,13,0,-9.429,-1.523,1.571,9.68
2026-03-04 23:52:11,20.4,56,3871,205,12,0,-9.453,-1.471,1.65,9.708
2026-03-04 23:53:11,20.4,56,3869,205,15,0,-9.422,-1.392,1.935,9.719
2026-03-04 23:54:11,20.4,56,3864,205,14,0,-9.388,-1.384,1.904,9.679
2026-03-04 23:55:11,20.3,56,3863,205,12,0,-9.441,-1.368,1.844,9.716
2026-03-04 23:56:11,20.3,56,3875,205,13,0,-9.408,-1.327,1.89,9.687
2026-03-04 23:57:11,20.3,56,3868,205,13,0,-9.417,-1.346,1.873,9.696
2026-03-04 23:58:11,20.3,56,3868,205,12,0,-9.393,-1.339,1.938,9.684
2026-03-04 23:59:11,20.3,56,3866,205,12,0,-9.398,-1.377,1.878,9.682
2026-03-05 0:00:11,20.3,56,3868,205,11,0,-9.422,-1.351,1.887,9.704
2026-03-05 0:01:11,20.2,56,3862,205,14,0,-9.412,-1.37,1.921,9.704
2026-03-05 0:02:11,20.2,56,3876,205,14,0,-9.412,-1.411,1.847,9.695
2026-03-05 0:03:11,20.2,56,3871,205,12,0,-9.42,-1.382,1.801,9.689
2026-03-05 0:04:11,20.2,56,3865,205,12,0,-9.448,-1.377,1.897,9.735
2026-03-05 0:05:11,20.1,56,3859,205,14,0,-9.398,-1.356,2.002,9.704
2026-03-05 0:06:11,20.1,56,3870,205,12,0,-9.412,-1.36,2.017,9.722
2026-03-05 0:07:11,20.1,56,3876,205,21,0,-9.386,-1.38,2.002,9.696
2026-03-05 0:08:11,20.1,56,3868,205,13,0,-9.386,-1.36,1.995,9.692
2026-03-05 0:09:11,20.1,56,3868,205,15,0,-9.357,-1.368,1.959,9.658
2026-03-05 0:10:11,20.1,56,3864,205,16,0,-9.386,-1.341,2.014,9.693
2026-03-05 0:11:11,20.1,56,3870,205,14,0,-9.35,-1.348,1.933,9.643
2026-03-05 0:12:11,20.1,56,3865,205,16,0,-9.403,-1.329,2.007,9.706
2026-03-05 0:13:11,20.1,56,3870,205,12,0,-9.393,-1.38,1.93,9.688
2026-03-05 0:14:11,20.1,56,3869,205,13,0,-9.405,-1.365,2.033,9.719
2026-03-05 0:15:11,20.1,56,3864,205,14,0,-9.408,-1.344,1.988,9.709
2026-03-05 0:16:11,20.1,56,3871,205,12,0,-9.4,-1.377,2.014,9.712
2026-03-05 0:17:11,20.1,56,3869,205,12,0,-9.417,-1.382,1.99,9.724
2026-03-05 0:18:11,20.1,56,3864,205,13,0,-9.374,-1.351,2.002,9.68
2026-03-05 0:19:11,20.1,56,3871,205,13,0,-9.408,-1.413,2.05,9.732
2026-03-05 0:20:11,20.1,56,3872,205,13,0,-9.381,-1.403,1.99,9.692
2026-03-05 0:21:11,20,56,3871,205,11,0,-9.444,-1.38,1.969,9.745
2026-03-05 0:22:11,20,56,3865,205,14,0,-9.42,-1.38,2.041,9.736
2026-03-05 0:23:11,20,56,3871,205,12,0,-9.412,-1.375,2.038,9.728
2026-03-05 0:24:11,20,56,3871,205,11,0,-9.388,-1.394,1.983,9.696
2026-03-05 0:25:11,20,56,3868,205,16,0,-9.4,-1.353,1.971,9.7
2026-03-05 0:26:11,20,56,3878,205,12,0,-9.398,-1.36,1.99,9.702
2026-03-05 0:27:11,20,56,3861,205,15,0,-9.391,-1.365,2.017,9.701
2026-03-05 0:28:11,20,56,3869,206,13,0,-9.415,-1.411,1.942,9.716
2026-03-05 0:29:11,20,55,3871,206,15,0,-9.391,-1.358,2.036,9.704
2026-03-05 0:30:11,20,55,3869,205,10,0,-9.429,-1.471,1.859,9.722
2026-03-05 0:31:11,20,56,3863,206,15,0,-9.408,-1.459,2.167,9.764
2026-03-05 0:32:11,20,55,3876,206,16,0,-9.362,-1.401,2.122,9.701
2026-03-05 0:33:11,20,55,3870,205,12,0,-9.362,-1.38,2.084,9.69
2026-03-05 0:34:11,19.9,55,3868,206,12,0,-9.362,-1.408,2.062,9.689
2026-03-05 0:35:11,19.9,56,3867,206,14,0,-9.357,-1.449,2.098,9.699
2026-03-05 0:36:11,19.9,55,3870,205,14,0,-9.42,-1.432,2.11,9.759
2026-03-05 0:37:11,19.9,55,3870,205,11,0,-9.374,-1.427,2.036,9.698
2026-03-05 0:38:11,19.9,55,3867,205,12,0,-9.379,-1.456,2.069,9.714
2026-03-05 0:39:11,19.9,55,3869,205,10,0,-9.369,-1.468,2.132,9.72
2026-03-05 0:40:11,19.9,55,3866,205,13,0,-9.405,-1.415,2.069,9.734
2026-03-05 0:41:11,19.9,55,3871,205,12,0,-9.388,-1.42,2.074,9.719
2026-03-05 0:42:11,19.9,55,3700,205,16,1,-9.388,-1.423,2.1,9.725
2026-03-05 0:43:11,19.9,55,3675,205,14,1,-9.403,-1.449,2.074,9.737
2026-03-05 0:44:11,19.9,55,3692,205,12,0,-9.36,-1.425,2.144,9.707
2026-03-05 0:45:11,19.9,55,3685,205,12,0,-9.374,-1.423,2.1,9.711
2026-03-05 0:46:11,19.9,55,3683,205,16,1,-9.379,-1.415,2.108,9.716
2026-03-05 0:47:11,19.9,55,3768,205,15,1,-9.379,-1.423,2.021,9.699
2026-03-05 0:48:11,20,55,3865,205,14,1,-9.403,-1.372,2.048,9.721
2026-03-05 0:49:11,20.1,55,3864,205,14,0,-9.412,-1.403,2.05,9.735
2026-03-05 0:50:11,20.2,55,3865,205,24,0,-9.362,-1.389,2.031,9.68
2026-03-05 0:51:11,20.2,55,3865,205,15,0,-9.374,-1.418,1.985,9.686
2026-03-05 0:52:11,20.2,55,3872,205,15,0,-9.379,-1.389,2.043,9.699
2026-03-05 0:53:11,20.2,55,3864,205,12,0,-9.374,-1.392,2.007,9.687
2026-03-05 0:54:11,20.1,55,3868,205,14,0,-9.381,-1.396,1.971,9.687
2026-03-05 0:55:11,20,55,3871,205,13,0,-9.398,-1.37,2.024,9.711
2026-03-05 0:56:11,19.9,55,3865,205,12,0,-9.4,-1.38,1.914,9.692
2026-03-05 0:57:11,19.8,55,3861,205,14,0,-9.381,-1.399,2.079,9.71
2026-03-05 0:58:11,19.8,55,3872,205,10,0,-9.348,-1.432,2.29,9.73
2026-03-05 0:59:11,19.7,55,3863,205,13,0,-9.336,-1.442,2.237,9.708
2026-03-05 1:00:11,19.6,55,3868,205,12,0,-9.362,-1.413,2.278,9.738
2026-03-05 1:01:11,19.6,55,3865,205,12,0,-9.319,-1.387,2.268,9.691
2026-03-05 1:02:11,19.6,55,3871,205,13,0,-9.324,-1.408,2.203,9.684
2026-03-05 1:03:11,19.6,55,3869,205,14,0,-9.369,-1.408,2.237,9.735
2026-03-05 1:04:11,19.5,55,3871,205,19,0,-9.35,-1.401,2.28,9.726
2026-03-05 1:05:11,19.5,55,3875,205,11,0,-9.343,-1.42,2.227,9.709
2026-03-05 1:06:11,19.5,55,3875,206,15,0,-9.321,-1.423,2.242,9.692
2026-03-05 1:07:11,19.4,55,3864,205,14,0,-9.324,-1.401,2.227,9.688
2026-03-05 1:08:11,19.4,55,3868,205,16,0,-9.35,-1.406,2.239,9.717
2026-03-05 1:09:11,19.4,55,3875,206,13,0,-9.379,-1.413,2.285,9.756
2026-03-05 1:10:11,19.3,55,3868,205,11,0,-9.338,-1.415,2.211,9.7
2026-03-05 1:11:11,19.3,55,3868,206,24,0,-9.307,-1.413,2.215,9.671
2026-03-05 1:12:11,19.3,55,3871,205,13,0,-9.345,-1.363,2.251,9.709
2026-03-05 1:13:11,19.3,55,3870,205,14,0,-9.341,-1.37,2.215,9.697
2026-03-05 1:14:11,19.3,55,3863,206,12,0,-9.331,-1.394,2.184,9.684
2026-03-05 1:15:11,19.3,55,3871,206,12,0,-9.343,-1.394,2.225,9.705
2026-03-05 1:16:11,19.3,55,3877,206,14,0,-9.321,-1.363,2.196,9.673
2026-03-05 1:17:11,19.3,55,3868,206,24,0,-9.348,-1.423,2.213,9.711
2026-03-05 1:18:11,19.3,55,3878,206,13,0,-9.343,-1.358,2.199,9.694
2026-03-05 1:19:11,19.3,55,3865,205,12,0,-9.391,-1.372,2.244,9.752
2026-03-05 1:20:11,19.4,55,3871,206,13,0,-9.341,-1.375,2.172,9.688
2026-03-05 1:21:11,19.4,55,3862,206,10,0,-9.357,-1.389,2.266,9.727
2026-03-05 1:22:11,19.4,55,3876,206,15,0,-9.345,-1.394,2.22,9.706
2026-03-05 1:23:11,19.4,55,3871,205,10,0,-9.338,-1.375,2.225,9.698
2026-03-05 1:24:11,19.4,55,3865,205,14,0,-9.362,-1.399,2.211,9.721
2026-03-05 1:25:11,19.4,55,3869,206,11,0,-9.348,-1.387,2.201,9.703
2026-03-05 1:26:11,19.4,55,3865,206,12,0,-9.247,-1.415,2.534,9.692
2026-03-05 1:27:11,19.4,55,3869,206,14,0,-9.238,-1.341,2.563,9.68
2026-03-05 1:28:11,19.4,55,3864,206,12,0,-9.238,-1.399,2.553,9.685
2026-03-05 1:29:11,19.4,55,3866,205,12,0,-9.266,-1.427,2.563,9.72
2026-03-05 1:30:11,19.5,55,3865,206,14,0,-9.302,-1.401,2.534,9.742
2026-03-05 1:31:11,19.5,55,3871,205,12,0,-9.285,-1.356,2.529,9.719
2026-03-05 1:32:11,19.5,55,3864,206,15,0,-9.247,-1.392,2.57,9.698
2026-03-05 1:33:11,19.5,55,3879,206,12,0,-9.266,-1.413,2.589,9.724
2026-03-05 1:34:11,19.5,55,3871,206,13,0,-9.278,-1.411,2.512,9.715
2026-03-05 1:35:11,19.5,55,3862,205,12,0,-9.25,-1.394,2.515,9.686
2026-03-05 1:36:11,19.5,55,3877,205,14,0,-9.285,-1.42,2.606,9.748
2026-03-05 1:37:11,19.5,55,3867,205,12,0,-9.25,-1.387,2.558,9.696
2026-03-05 1:38:11,19.5,55,3877,205,12,0,-9.254,-1.444,2.601,9.721
2026-03-05 1:39:11,19.5,54,3876,206,14,0,-9.288,-1.396,2.577,9.739
